UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.89,3/6/2015,
Consonance Capital Management LP,Orexo AB,SE0000736415,0.57,3/6/2015,
GMT Capital Corp,SAS AB ,SE0003366871,1.35,3/6/2015,
"WorldQuant, LLC",SSAB AB,SE0000171100,0.51,3/5/2015,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,0.72,3/5/2015,
Naya Management LLP,Elekta AB (publ) ,SE0000163628,1.36,3/5/2015,
"EverPoint Asset Management, LLC",Medivir Aktiebolag,SE0000273294,0.83,3/5/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,0.84,3/5/2015,
Blau GmBH,Elekta AB (publ) ,SE0000163628,"<0,5",3/5/2015,
Cadian Capital Management LLC,Elekta AB (publ) ,SE0000163628,1.14,3/4/2015,
Scopia Capital Management LP,Elekta AB (publ) ,SE0000163628,3.49,3/4/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.71,3/4/2015,
Blau GmBH,Elekta AB (publ) ,SE0000163628,0.5,3/4/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,0.53,3/4/2015,
JPMorgan Asset Management (UK) Ltd,Elekta AB (publ) ,SE0000163628,0.5,3/4/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,"<0,5",3/4/2015,
"WorldQuant, LLC",SSAB AB,SE0000171100,"<0,5",3/3/2015,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,0.62,3/3/2015,
GMT Capital Corp,SAS AB ,SE0003366871,1.21,3/3/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.62,3/3/2015,
Numeric Investors,Arcam AB,SE0005676160,0.92,3/3/2015,
GSA Capital Partners LLP,Active Biotech AB,SE0001137985,"<0,5",3/3/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.4,3/3/2015,
BlueCrest Capital Management Limited,Elekta AB (publ) ,SE0000163628,"<0,5",3/2/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.36,3/2/2015,
UBS O'Connor Limited,Trelleborg AB,SE0000114837,0.64,3/2/2015,
Scopia Capital Management LP,Elekta AB (publ) ,SE0000163628,3.6,3/2/2015,
Oxford Asset Management,SSAB AB,SE0000171100,0.5,3/2/2015,
Ennismore Fund Management Limited,Qliro Group AB,SE0003652163,1.41,3/2/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,0.99,3/2/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.58,2/27/2015,
GSA Capital Partners LLP,Active Biotech AB,SE0001137985,0.59,2/27/2015,
Odey Asset Management LLP,Getinge AB ,SE0000202624,1.31,2/27/2015,
Numeric Investors,Arcam AB,SE0005676160,0.89,2/27/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.68,2/27/2015,
GMT Capital Corp,SAS AB ,SE0003366871,1.13,2/27/2015,
"EverPoint Asset Management, LLC",Medivir Aktiebolag,SE0000273294,0.71,2/27/2015,"Korrigerad från 0,94"
Ennismore Fund Management Limited,Qliro Group AB,SE0003652163,1.3,2/27/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.05,2/27/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.48,2/26/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.28,2/26/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,"<0,5",2/26/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.34,2/25/2015,
Ennismore Fund Management Limited,Oriflame Holding AG,SE0001174889,0.91,2/25/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.5,2/25/2015,
BlueCrest Capital Management Limited,Lundin Petroleum AB,SE0000825820,0.81,2/24/2015,
Millennium International Management LP,Elekta AB (publ) ,SE0000163628,"<0,5",2/24/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,1.441,2/24/2015,
GMT Capital Corp,SAS AB ,SE0003366871,1.03,2/24/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.38,2/24/2015,
BlackRock Investment Management (UK) Limited,BUFAB AB (PUBL),SE0005677135,"<0,5",2/24/2015,
Marshall Wace LLP,Africa Oil Corp,CA00829Q1019,"<0,5",2/23/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820 ,0.89,2/23/2015,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,0.53,2/23/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,1.11,2/23/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.39,2/23/2015,
Marshall Wace LLP,Africa Oil Corp,CA00829Q1019,0.76,2/20/2015,
GMT Capital Corp,SAS AB ,SE0003366871,0.93,2/20/2015,
Polygon Global Partners LLP,Eniro AB,SE0000718017,0.61,2/20/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.59,2/20/2015,
"WorldQuant, LLC",SSAB AB,SE0000171100,0.54,2/19/2015,
Marshall Wace LLP,Africa Oil Corp,CA00829Q1019,0.68,2/19/2015,
BlueCrest Capital Management Limited,Lundin Petroleum AB,SE0000825820,0.74,2/19/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.4,2/19/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,"<0,5",2/19/2015,
Marshall Wace LLP,Africa Oil Corp,CA00829Q1019,0.56,2/18/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.91,2/18/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,"<0,5",2/18/2015,
Numeric Investors,Arcam AB,SE0005676160,0.94,2/18/2015,
Ennismore Fund Management Limited,Qliro Group AB,SE0003652163,1.19,2/18/2015,
Carmignac Gestion,Aktiebolaget Volvo,SE0000115446,"<0,5",2/18/2015,
"Arrowstreet Capital, L.P.",Lundin Petroleum AB,SE0000825820,"<0,5",2/18/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.5,2/18/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.42,2/17/2015,
UBS O'Connor Limited,Trelleborg AB,SE0000114837,0.52,2/17/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,"<0,5",2/17/2015,
Ennismore Fund Management Limited,Oriflame Holding AG,SE0001174889,0.84,2/17/2015,
Ennismore Fund Management Limited,Qliro Group AB,SE0003652163,1.06,2/17/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.47,2/17/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,0.59,2/16/2015,
GMT Capital Corp,SAS AB ,SE0003366871,0.71,2/16/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,0.89,2/16/2015,
Polygon Global Partners LLP,Eniro AB,SE0000718017,0.56,2/13/2015,
Numeric Investors,Arcam AB,SE0005676160,0.83,2/13/2015,
Millennium International Management LP,Elekta AB (publ) ,SE0000163628 ,0.51,2/13/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,1.31,2/13/2015,
GMT Capital Corp,SAS AB ,SE0003366871,0.97,2/13/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.72,2/13/2015,
Carmignac Gestion,Aktiebolaget Volvo,SE0000115446,0.6,2/13/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.53,2/13/2015,
"AQR Capital Management, LLC",Sandvik AB,SE0000667891,0.59,2/13/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.68,2/13/2015,
"WorldQuant, LLC",SSAB AB,SE0000171100,"<0,5",2/12/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.3,2/12/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,0.82,2/12/2015,
Millennium International Management LP,Elekta AB (publ) ,SE0000163628,"<0,5",2/12/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.39,2/12/2015,
GSA Capital Partners LLP,Seamless Distribution Systems AB ,SE0000857369,"<0,5",2/12/2015,
GMT Capital Corp,SAS AB ,SE0003366871,0.66,2/12/2015,
Ennismore Fund Management Limited,Oriflame Holding AG,SE0001174889,0.78,2/12/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.69,2/12/2015,
Carmignac Gestion,Aktiebolaget Volvo,SE0000115446,0.59,2/12/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,1.99,2/12/2015,
"Arrowstreet Capital, L.P.",Lundin Petroleum AB,SE0000825820,0.59,2/12/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,0.58,2/12/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.84,2/12/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.8,2/11/2015,
TT International,Unibet Group AB,SE0001835588,"<0,5",2/11/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,0.92,2/11/2015,
Millennium International Management LP,Elekta AB (publ) ,SE0000163628,0.51,2/11/2015,
GSA Capital Partners LLP,Seamless Distribution Systems AB ,SE0000857369,0.58,2/11/2015,
Ennismore Fund Management Limited,Oriflame Holding AG,SE0001174889,0.63,2/11/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,2.98,2/11/2015,
Cadian Capital Management LLC,Elekta AB (publ) ,SE0000163628,1.07,2/11/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,"<0,5",2/11/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.99,2/11/2015,
JPMorgan Asset Management (UK) Ltd,Wihlborgs Fastigheter AB,SE0001413600,0.6,2/10/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.21,2/10/2015,
Numeric Investors,Arcam AB,SE0005676160,0.71,2/10/2015,
Cadian Capital Management LLC,Axis Communications Aktiebolag,SE0000672354,3.81,2/10/2015,
GSA Capital Partners LLP,Seamless Distribution Systems AB ,SE0000857369,0.61,2/10/2015,
"D. E. Shaw & Co., L.P.",Elekta AB (publ) ,SE0000163628,0.89,2/10/2015,
"Arrowstreet Capital, L.P.",Lundin Petroleum AB,SE0000825820,0.69,2/10/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.4,2/10/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,1.06,2/10/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,"<0,5",2/9/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,0.9,2/9/2015,
Numeric Investors,Arcam AB,SE0005676160,0.63,2/9/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.78,2/9/2015,
"Arrowstreet Capital, L.P.",Lundin Petroleum AB,SE0000825820,0.73,2/9/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.56,2/9/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.51,2/9/2015,
Marshall Wace LLP,Arcam AB,SE0005676160,"<0,5",2/6/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,0.51,2/6/2015,
TT International,Unibet Group AB,SE0001835588,0.53,2/6/2015,
ODEY ASSET MANAGEMENT LLP,Getinge AB ,SE0000202624,1.17,2/6/2015,
Marshall Wace Asia Limited,Securitas AB ,SE0000163594,"<0,5",2/6/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.38,2/6/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.62,2/6/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,"<0,5",2/6/2015,
BlueCrest Capital Management Limited,Elekta AB (publ) ,SE0000163628,0.5,2/6/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820 ,0.77,2/5/2015,
BlueCrest Capital Management Limited,Elekta AB (publ) ,SE0000163628,"<0,5",2/5/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.4,2/5/2015,
GSA Capital Partners LLP,Seamless Distribution Systems AB ,SE0000857369,0.54,2/5/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.77,2/5/2015,
Marshall Wace LLP,Boliden AB ,SE0000869646,"<0,5",2/4/2015,
BlueCrest Capital Management Limited,Arcam AB,SE0005676160,"<0,5",2/4/2015,
BlueCrest Capital Management Limited,Elekta AB (publ) ,SE0000163628,0.5,2/4/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,0.67,2/4/2015,
JPMorgan Asset Management (UK) Ltd,Wihlborgs Fastigheter AB,SE0001413600,0.57,2/4/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.1,2/4/2015,
UBS O'Connor Limited,Trelleborg AB,SE0000114837,"<0,5",2/4/2015,
TT International,Eniro AB,SE0000718017,"<0,5",2/4/2015,
Lansdowne Partners (UK) LLP,Elekta AB (publ) ,SE0000163628,0.99,2/4/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.7,2/4/2015,
DNB Asset Management AS,Com Hem Holding AB ,SE0005999778,0.5,2/4/2015,
"WorldQuant, LLC",SSAB AB,SE0000171100,0.5,2/3/2015,
TT International,Eniro AB,SE0000718017,0.94,2/3/2015,Cancellerad
ODEY ASSET MANAGEMENT LLP,Getinge AB ,SE0000202624,1.22,2/3/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.62,2/3/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,1.23,2/3/2015,
BlackRock Investment Management (UK) Limited,Bulten AB ,SE0003849223,0.6,2/3/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.57,2/3/2015,
UBS Asset Management (UK) Ltd. ,Aktiebolaget SKF ,SE0000108227,0.71,2/2/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,0.88,2/2/2015,
TT International,Vostok Nafta Investment Ltd,BMG938861025,"<0,5",2/2/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,1.16,2/2/2015,
BlackRock Investment Management (UK) Limited,BUFAB AB (PUBL),SE0005677135,0.5,2/2/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.67,2/2/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,0.98,1/30/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,1.02,1/30/2015,
TT International,Eniro AB,SE0000718017,1.27,1/30/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.15,1/30/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.15,1/30/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,1.07,1/30/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.85,1/30/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,1.12,1/30/2015,
Friends Provident International Limited,Active Biotech AB,SE0001137985,"<0,5",1/29/2015,
JPMorgan Asset Management (UK) Ltd,Tethys Oil AB,SE0001176298 ,1.15,1/29/2015,
"Arrowstreet Capital, L.P.",Lundin Petroleum AB,SE0000825820,0.89,1/29/2015,
JPMorgan Asset Management (UK) Ltd,Kungsleden Aktiebolag,SE0000549412,"<0,5",1/29/2015,
TT International,Eniro AB,SE0000718017,1.3,1/29/2015,
"AQR Capital Management, LLC",Getinge AB ,SE0000202624,0.72,1/29/2015,
JPMorgan Asset Management (UK) Ltd,Castellum Aktiebolag,SE0000379190,"<0,5",1/29/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.76,1/29/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820 ,1.06,1/28/2015,
Turiya Advisors Asia Limited,Aktiebolaget SKF ,SE0000108227,1.39,1/28/2015,
TT International,Vostok Nafta Investment Ltd,BMG938861025,0.65,1/28/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.27,1/28/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,0.9,1/28/2015,
GSA Capital Partners LLP,Active Biotech AB,SE0001137985,0.6,1/28/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.74,1/28/2015,
BlackRock Investment Management (UK) Limited,Bulten AB ,SE0003849223,0.5,1/28/2015,
"AQR Capital Management, LLC",Elekta AB (publ) ,SE0000163628,1.6,1/28/2015,
Marshall Wace LLP,Boliden AB ,SE0000869646,0.52,1/27/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820 ,1.1,1/27/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.33,1/27/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.62,1/27/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.88,1/27/2015,
BlueCrest Capital Management Limited,Arcam AB,SE0005676160,0.59,1/26/2015,
TT International,Eniro AB,SE0000718017,1.49,1/26/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.5,1/26/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,0.86,1/26/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820 ,1.08,1/23/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,0.94,1/23/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.45,1/23/2015,
Scopia Capital Management LLC,Elekta AB (publ) ,SE0000163628,3.53,1/23/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,0.6,1/23/2015,
"AQR Capital Management, LLC",SSAB AB,SE0000171100,0.7,1/23/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.38,1/22/2015,
JPMorgan Asset Management (UK) Ltd,Kungsleden Aktiebolag,SE0000549412,0.78,1/22/2015,
JPMorgan Asset Management (UK) Ltd,Tethys Oil AB,SE0001176298 ,0.94,1/22/2015,
"Signpost Capital Advisors, LP",Medivir Aktiebolag,SE0000273294,1.51,1/22/2015,
Scopia Capital Management LLC,Elekta AB (publ) ,SE0000163628,3.46,1/22/2015,
Cadian Capital Management LLC,Elekta AB (publ) ,SE0000163628,1.5,1/22/2015,
BlackRock Investment Management (UK) Limited,Oriflame Holding AG,SE0001174889,"<0,5",1/22/2015,
"AQR Capital Management, LLC",Elekta AB (publ) ,SE0000163628,1.5,1/22/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.72,1/22/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,1,1/22/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820 ,0.68,1/21/2015,
BlueCrest Capital Management Limited,Arcam AB,SE0005676160,0.69,1/21/2015,
Scopia Capital Management LLC,Elekta AB (publ) ,SE0000163628,3.33,1/21/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294 ,1.45,1/21/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.79,1/21/2015,
BlackRock Investment Management (UK) Limited,Oriflame Holding AG,SE0001174889,0.56,1/21/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.81,1/21/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.7,1/20/2015,
BlueCrest Capital Management Limited,Lundin Petroleum AB,SE0000825820,0.66,1/20/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,0.82,1/20/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,0.73,1/20/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294 ,1.57,1/20/2015,
"Hutchin Hill Capital, LP",Arcam AB,SE0005676160,"<0,5",1/20/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.83,1/20/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.69,1/20/2015,
TT International,Modern Times Group MTG AB,SE0000412371,"<0,5",1/19/2015,
GSA Capital Partners LLP,Active Biotech AB,SE0001137985,0.56,1/19/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.99,1/19/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,0.65,1/16/2015,
Lone Pine Capital LLC,Alfa Laval AB ,SE0000695876,0.64,1/16/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.74,1/16/2015,
BlackRock Investment Management (UK) Limited,Opus Group AB (publ),SE0001696683,"<0,5",1/16/2015,
Marshall Wace LLP,Arcam AB,SE0005676160,0.5,1/15/2015,
JPMorgan Asset Management (UK) Ltd,Tethys Oil AB,SE0001176298 ,0.84,1/15/2015,
UBS Global Asset Management (UK) Ltd. ,Modern Times Group MTG AB,SE0000412371,0.56,1/15/2015,
"AQR Capital Management, LLC",Elekta AB (publ) ,SE0000163628,1.41,1/15/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.71,1/15/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.68,1/14/2015,
BlueCrest Capital Management Limited,Arcam AB,SE0005676160,0.7,1/14/2015,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,1.14,1/14/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,0.76,1/14/2015,
ODEY ASSET MANAGEMENT LLP,Elekta AB (publ) ,SE0000163628,2.3,1/14/2015,
Numeric Investors,Arcam AB,SE0005676160,0.59,1/14/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,0.72,1/14/2015,
BlackRock Investment Management (UK) Limited,Cloetta AB ,SE0002626861,0.68,1/14/2015,
BlackRock Investment Management (UK) Limited,Mekonomen Aktiebolag ,SE0002110064,0.53,1/14/2015,
BlackRock Investment Management (UK) Limited,Opus Group AB (publ),SE0001696683,0.57,1/14/2015,
BlackRock Investment Management (UK) Limited,Oriflame Holding AG,SE0001174889,0.65,1/14/2015,
BlueCrest Capital Management Limited,Lundin Petroleum AB,SE0000825820,0.71,1/13/2015,
ODEY ASSET MANAGEMENT LLP,Getinge AB ,SE0000202624,1.37,1/13/2015,
ODEY ASSET MANAGEMENT LLP,Elekta AB (publ) ,SE0000163628,2.28,1/13/2015,
Lansdowne Partners (UK) LLP,Aktiebolaget SKF ,SE0000108227,"<0,5",1/13/2015,
"Hutchin Hill Capital, LP",Arcam AB,SE0001104209,0.58,1/13/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.82,1/13/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.7,1/13/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,0.63,1/12/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.42,1/12/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.73,1/12/2015,
"AQR Capital Management, LLC",Getinge AB ,SE0000202624,0.6,1/12/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.62,1/12/2015,
BlueCrest Capital Management Limited,Arcam AB,SE0001104209,0.61,1/9/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,0.69,1/9/2015,
Scopia Capital Management LLC,Elekta AB (publ) ,SE0000163628,3.2,1/9/2015,
Numeric Investors,Arcam AB,SE0005676160,0.68,1/9/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.81,1/9/2015,
"AQR Capital Management, LLC",Elekta AB (publ) ,SE0000163628,1.32,1/9/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,0.5,1/9/2015,
"AQR Capital Management, LLC",Sandvik AB,SE0000667891,0.6,1/9/2015,
"AQR Capital Management, LLC",Aktiebolaget Volvo,SE0000115446,0.5,1/9/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.61,1/9/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,1.01,1/9/2015,
"North Tide Capital, LLC",Elekta AB (publ) ,SE0000163628,"<0,5",1/8/2015,
UBS O'Connor Limited,Trelleborg AB,SE0000114837,0.55,1/8/2015,
TT International,Modern Times Group MTG AB,SE0000412371,0.51,1/8/2015,
ODEY ASSET MANAGEMENT LLP,Elekta AB (publ) ,SE0000163628,2.15,1/8/2015,
Naya Management LLP,Elekta AB (publ) ,SE0000163628,1.42,1/8/2015,
"AQR Capital Management, LLC",Sandvik AB,SE0000667891,0.59,1/8/2015,
"AQR Capital Management, LLC",Aktiebolaget Volvo,SE0000115446,"<0,5",1/8/2015,
Cadian Capital Management LLC,Elekta AB (publ) ,SE0000163628,1.44,1/8/2015,
JPMorgan Asset Management (UK) Ltd,Castellum Aktiebolag,SE0000379190,0.53,1/8/2015,
Millennium International Management LP,Medivir Aktiebolag,SE0000273294,1.7,1/8/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.72,1/7/2015,
JPMorgan Asset Management (UK) Ltd,Eniro AB,SE0000718017,0.84,1/7/2015,
"Eminence Capital, LP",Swedish Match AB,SE0000310336,0.63,1/7/2015,
Scopia Capital Management LLC,Elekta AB (publ) ,SE0000163628,3.06,1/7/2015,
GSA Capital Partners LLP,Qliro Group AB,SE0003652163,"<0,5",1/7/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.75,1/7/2015,
"AQR Capital Management, LLC",Getinge AB ,SE0000202624,0.55,1/7/2015,
"AQR Capital Management, LLC",Sandvik AB,SE0000667891,0.61,1/7/2015,
"AQR Capital Management, LLC",SSAB AB,SE0000171100,0.61,1/7/2015,
"AQR Capital Management, LLC",Aktiebolaget Volvo,SE0000115446,0.5,1/7/2015,
GSA Capital Partners LLP,Arcam AB,SE0005676160,1.32,1/7/2015,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.8,1/6/2015,
"AQR Capital Management, LLC",Getinge AB ,SE0000202624,"<0,5",1/6/2015,
"AQR Capital Management, LLC",Modern Times Group MTG AB,SE0000412371,"<0,5",1/6/2015,
"AQR Capital Management, LLC",Sandvik AB,SE0000667891,"<0,5",1/6/2015,
"AQR Capital Management, LLC",SSAB AB,SE0000171100,"<0,5",1/6/2015,
"AQR Capital Management, LLC",Aktiebolaget Volvo,SE0000115446,"<0,5",1/6/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820,0.81,1/5/2015,
"Maverick Capital, Ltd.",Alfa Laval AB ,SE0000695876,0.5,1/5/2015,
Marshall Wace LLP,Oriflame Holding AG,SE0001174889,0.71,1/2/2015,
ODEY ASSET MANAGEMENT LLP,Getinge AB ,SE0000202624,1.03,1/2/2015,
Mangold Fondkommission AB,Fingerprint Cards AB ,SE0000422107,"<0,5",1/2/2015,
Marshall Wace LLP,Securitas AB ,SE0000163594,0.54,1/2/2015,
Marshall Wace LLP,Aktiebolaget SKF ,SE0000108227,0.5,1/2/2015,
Marshall Wace LLP,SSAB AB,SE0000171100,0.92,1/2/2015,
BlueCrest Capital Management Limited,Lundin Petroleum AB,SE0000825820,0.62,1/1/2015,
"WorldQuant, LLC",Lundin Petroleum AB,SE0000825820 ,0.78,12/30/2014,
Marshall Wace LLP,Lundin Petroleum AB,SE0000825820,1.01,12/30/2014,
UBS O'Connor Limited,Trelleborg AB,SE0000114837,0.61,12/30/2014,
TT International,Eniro AB,SE0000718017,2.97,12/29/2014,
TT International,Vostok Nafta Investment Ltd,BMG938861025,0.89,12/29/2014,
Carmignac Gestion,Aktiebolaget Electrolux,SE0000103814,1.79,12/29/2014,
Carmignac Gestion,Aktiebolaget Volvo,SE0000115446,0.63,12/29/2014,
